shift_tipe;nik;kdregu;kodejamkerja;inputdate;inputby;updatedate;updateby;id;tgl
;;NC          ;NC3                      ;2020-09-16 09:58:01;1115.184       ;;;522;2020-09-26
;;NC          ;NC1                      ;2020-09-16 09:58:01;1115.184       ;;;523;2020-09-28
;;NC          ;NC1                      ;2020-09-16 09:58:01;1115.184       ;;;524;2020-09-29
;;NC          ;NC1                      ;2020-09-16 09:58:01;1115.184       ;;;525;2020-09-30
;;NC          ;NC3                      ;2020-09-16 10:05:59;1115.184       ;;;526;2020-08-01
;;NC          ;NC1                      ;2020-09-16 10:05:59;1115.184       ;;;527;2020-08-03
;;NC          ;NC1                      ;2020-09-16 10:05:59;1115.184       ;;;528;2020-08-04
;;NC          ;NC1                      ;2020-09-16 10:05:59;1115.184       ;;;529;2020-08-05
;;NC          ;NC1                      ;2020-09-16 10:05:59;1115.184       ;;;530;2020-08-06
;;NC          ;NC2                      ;2020-09-16 10:05:59;1115.184       ;;;531;2020-08-07
;;NC          ;NC3                      ;2020-09-16 10:05:59;1115.184       ;;;532;2020-08-08
;;NC          ;NC1                      ;2020-09-16 10:05:59;1115.184       ;;;533;2020-08-10
;;NC          ;NC1                      ;2020-09-16 10:05:59;1115.184       ;;;534;2020-08-11
;;NC          ;NC1                      ;2020-09-16 10:05:59;1115.184       ;;;535;2020-08-12
;;NC          ;NC1                      ;2020-09-16 10:05:59;1115.184       ;;;536;2020-08-13
;;NC          ;NC2                      ;2020-09-16 10:05:59;1115.184       ;;;537;2020-08-14
;;NC          ;NC3                      ;2020-09-16 10:05:59;1115.184       ;;;538;2020-08-15
;;NC          ;NC1                      ;2020-09-16 10:05:59;1115.184       ;;;539;2020-08-18
;;NC          ;NC1                      ;2020-09-16 10:05:59;1115.184       ;;;540;2020-08-19
;;NC          ;NC2                      ;2020-09-16 10:05:59;1115.184       ;;;541;2020-08-21
;;NC          ;NC3                      ;2020-09-16 10:05:59;1115.184       ;;;542;2020-08-22
;;NC          ;NC1                      ;2020-09-16 10:05:59;1115.184       ;;;543;2020-08-24
;;NC          ;NC1                      ;2020-09-16 10:05:59;1115.184       ;;;544;2020-08-25
;;NC          ;NC1                      ;2020-09-16 10:05:59;1115.184       ;;;545;2020-08-26
;;NC          ;NC1                      ;2020-09-16 10:05:59;1115.184       ;;;546;2020-08-27
;;NC          ;NC2                      ;2020-09-16 10:05:59;1115.184       ;;;547;2020-08-28
;;NC          ;NC3                      ;2020-09-16 10:05:59;1115.184       ;;;548;2020-08-29
;;NC          ;NC1                      ;2020-09-16 10:05:59;1115.184       ;;;549;2020-08-31
;;NS          ;NSA                      ;2020-10-02 09:13:05;0418.318       ;;;550;2020-10-01
;;NS          ;NSB                      ;2020-10-02 09:13:05;0418.318       ;;;551;2020-10-02
;;NS          ;NSC                      ;2020-10-02 09:13:05;0418.318       ;;;552;2020-10-03
;;NS          ;NSA                      ;2020-10-02 09:13:05;0418.318       ;;;553;2020-10-05
;;NS          ;NSA                      ;2020-10-02 09:13:05;0418.318       ;;;554;2020-10-06
;;NS          ;NSA                      ;2020-10-02 09:13:05;0418.318       ;;;555;2020-10-07
;;NS          ;NSA                      ;2020-10-02 09:13:05;0418.318       ;;;556;2020-10-08
;;NS          ;NSB                      ;2020-10-02 09:13:05;0418.318       ;;;557;2020-10-09
;;NS          ;NSC                      ;2020-10-02 09:13:05;0418.318       ;;;558;2020-10-10
;;NS          ;NSA                      ;2020-10-02 09:13:05;0418.318       ;;;559;2020-10-12
;;NS          ;NSA                      ;2020-10-02 09:13:05;0418.318       ;;;560;2020-10-13
;;NS          ;NSA                      ;2020-10-02 09:13:05;0418.318       ;;;561;2020-10-14
;;NS          ;NSA                      ;2020-10-02 09:13:05;0418.318       ;;;562;2020-10-15
;;NS          ;NSB                      ;2020-10-02 09:13:05;0418.318       ;;;563;2020-10-16
;;NS          ;NSC                      ;2020-10-02 09:13:05;0418.318       ;;;564;2020-10-17
;;NS          ;NSA                      ;2020-10-02 09:13:05;0418.318       ;;;565;2020-10-19
;;NS          ;NSA                      ;2020-10-02 09:13:05;0418.318       ;;;566;2020-10-20
;;NS          ;NSA                      ;2020-10-02 09:13:05;0418.318       ;;;567;2020-10-21
;;NS          ;NSA                      ;2020-10-02 09:13:05;0418.318       ;;;568;2020-10-22
;;NS          ;NSB                      ;2020-10-02 09:13:05;0418.318       ;;;569;2020-10-23
;;NS          ;NSC                      ;2020-10-02 09:13:05;0418.318       ;;;570;2020-10-24
;;NS          ;NSA                      ;2020-10-02 09:13:05;0418.318       ;;;571;2020-10-26
;;NS          ;NSA                      ;2020-10-02 09:13:05;0418.318       ;;;572;2020-10-27
;;NS          ;NSA                      ;2020-10-02 09:13:05;0418.318       ;;;573;2020-10-28
;;NS          ;NSB                      ;2020-10-02 09:13:05;0418.318       ;;;574;2020-10-30
;;NS          ;NSC                      ;2020-10-02 09:13:05;0418.318       ;;;575;2020-10-31
;;NC          ;NC1                      ;2020-10-02 09:16:31;0418.318       ;;;579;2020-10-01
;;NC          ;NC2                      ;2020-10-02 09:16:31;0418.318       ;;;580;2020-10-02
;;NC          ;NC3                      ;2020-10-02 09:16:31;0418.318       ;;;581;2020-10-03
;;NC          ;NC1                      ;2020-10-02 09:16:31;0418.318       ;;;582;2020-10-05
;;NC          ;NC1                      ;2020-10-02 09:16:31;0418.318       ;;;583;2020-10-06
;;NC          ;NC1                      ;2020-10-02 09:16:31;0418.318       ;;;584;2020-10-07
;;NC          ;NC1                      ;2020-10-02 09:16:31;0418.318       ;;;585;2020-10-08
;;NC          ;NC2                      ;2020-10-02 09:16:31;0418.318       ;;;586;2020-10-09
;;NC          ;NC3                      ;2020-10-02 09:16:31;0418.318       ;;;587;2020-10-10
;;NC          ;NC1                      ;2020-10-02 09:16:31;0418.318       ;;;588;2020-10-12
;;NC          ;NC1                      ;2020-10-02 09:16:31;0418.318       ;;;589;2020-10-13
;;NC          ;NC1                      ;2020-10-02 09:16:31;0418.318       ;;;590;2020-10-14
;;NC          ;NC1                      ;2020-10-02 09:16:31;0418.318       ;;;591;2020-10-15
;;NC          ;NC2                      ;2020-10-02 09:16:31;0418.318       ;;;592;2020-10-16
;;NC          ;NC3                      ;2020-10-02 09:16:31;0418.318       ;;;593;2020-10-17
;;NC          ;NC1                      ;2020-10-02 09:16:31;0418.318       ;;;594;2020-10-19
;;NC          ;NC1                      ;2020-10-02 09:16:31;0418.318       ;;;595;2020-10-20
;;NC          ;NC1                      ;2020-10-02 09:16:31;0418.318       ;;;596;2020-10-21
;;NC          ;NC1                      ;2020-10-02 09:16:31;0418.318       ;;;597;2020-10-22
;;NC          ;NC2                      ;2020-10-02 09:16:31;0418.318       ;;;598;2020-10-23
;;NC          ;NC3                      ;2020-10-02 09:16:31;0418.318       ;;;599;2020-10-24
;;NC          ;NC1                      ;2020-10-02 09:16:31;0418.318       ;;;600;2020-10-26
;;NC          ;NC1                      ;2020-10-02 09:16:31;0418.318       ;;;601;2020-10-27
;;NC          ;NC1                      ;2020-10-02 09:16:31;0418.318       ;;;602;2020-10-28
;;NC          ;NC2                      ;2020-10-02 09:16:31;0418.318       ;;;603;2020-10-30
;;NC          ;NC3                      ;2020-10-02 09:16:31;0418.318       ;;;604;2020-10-31
;;NS          ;NSA                      ;2020-11-06 08:32:59;0418.318       ;;;605;2020-11-02
;;NS          ;NSA                      ;2020-11-06 08:32:59;0418.318       ;;;606;2020-11-03
;;NS          ;NSA                      ;2020-11-06 08:32:59;0418.318       ;;;607;2020-11-04
;;NS          ;NSA                      ;2020-11-06 08:32:59;0418.318       ;;;608;2020-11-05
;;NS          ;NSB                      ;2020-11-06 08:32:59;0418.318       ;;;609;2020-11-06
;;NS          ;NSC                      ;2020-11-06 08:32:59;0418.318       ;;;610;2020-11-07
;;NS          ;NSA                      ;2020-11-06 08:32:59;0418.318       ;;;611;2020-11-09
;;NS          ;NSA                      ;2020-11-06 08:32:59;0418.318       ;;;612;2020-11-10
;;NS          ;NSA                      ;2020-11-06 08:32:59;0418.318       ;;;613;2020-11-11
;;NS          ;NSA                      ;2020-11-06 08:32:59;0418.318       ;;;614;2020-11-12
;;NS          ;NSB                      ;2020-11-06 08:32:59;0418.318       ;;;615;2020-11-13
;;NS          ;NSC                      ;2020-11-06 08:32:59;0418.318       ;;;616;2020-11-14
;;NS          ;NSA                      ;2020-11-06 08:32:59;0418.318       ;;;617;2020-11-16
;;NS          ;NSA                      ;2020-11-06 08:32:59;0418.318       ;;;618;2020-11-17
;;NS          ;NSA                      ;2020-11-06 08:32:59;0418.318       ;;;619;2020-11-18
;;NS          ;NSA                      ;2020-11-06 08:32:59;0418.318       ;;;620;2020-11-19
;;NS          ;NSB                      ;2020-11-06 08:32:59;0418.318       ;;;621;2020-11-20
;;NS          ;NSC                      ;2020-11-06 08:32:59;0418.318       ;;;622;2020-11-21
;;NS          ;NSA                      ;2020-11-06 08:32:59;0418.318       ;;;623;2020-11-23
;;NS          ;NSA                      ;2020-11-06 08:32:59;0418.318       ;;;624;2020-11-24
;;NS          ;NSA                      ;2020-11-06 08:32:59;0418.318       ;;;625;2020-11-25
;;NS          ;NSA                      ;2020-11-06 08:32:59;0418.318       ;;;626;2020-11-26
;;NS          ;NSB                      ;2020-11-06 08:32:59;0418.318       ;;;627;2020-11-27
;;NS          ;NSC                      ;2020-11-06 08:32:59;0418.318       ;;;628;2020-11-28
;;NS          ;NSA                      ;2020-11-06 08:32:59;0418.318       ;;;629;2020-11-30
;;NC          ;NC1                      ;2020-11-06 08:37:35;0418.318       ;2020-11-06 09:54:04;0418.318    ;636;2020-11-02
;;NC          ;NC1                      ;2020-11-06 08:37:35;0418.318       ;2020-11-06 09:54:04;0418.318    ;637;2020-11-03
;;NC          ;NC1                      ;2020-11-06 08:37:35;0418.318       ;2020-11-06 09:54:04;0418.318    ;638;2020-11-04
;;NC          ;NC1                      ;2020-11-06 08:37:35;0418.318       ;2020-11-06 09:54:04;0418.318    ;639;2020-11-05
;;NC          ;NC2                      ;2020-11-06 08:37:35;0418.318       ;2020-11-06 09:54:04;0418.318    ;640;2020-11-06
;;NC          ;NC3                      ;2020-11-06 08:37:35;0418.318       ;2020-11-06 09:54:05;0418.318    ;641;2020-11-07
;;NC          ;NC1                      ;2020-11-06 08:37:35;0418.318       ;2020-11-06 09:54:05;0418.318    ;642;2020-11-09
;;NC          ;NC1                      ;2020-11-06 08:37:35;0418.318       ;2020-11-06 09:54:05;0418.318    ;643;2020-11-10
;;NC          ;NC1                      ;2020-11-06 08:37:35;0418.318       ;2020-11-06 09:54:05;0418.318    ;644;2020-11-11
;;NC          ;NC1                      ;2020-11-06 08:37:35;0418.318       ;2020-11-06 09:54:05;0418.318    ;645;2020-11-12
;;NC          ;NC2                      ;2020-11-06 08:37:35;0418.318       ;2020-11-06 09:54:05;0418.318    ;646;2020-11-13
;;NC          ;NC3                      ;2020-11-06 08:37:36;0418.318       ;2020-11-06 09:54:05;0418.318    ;647;2020-11-14
;;NC          ;NC1                      ;2020-11-06 08:37:36;0418.318       ;2020-11-06 09:54:05;0418.318    ;648;2020-11-16
;;NC          ;NC1                      ;2020-11-06 08:37:36;0418.318       ;2020-11-06 09:54:05;0418.318    ;649;2020-11-17
;;NC          ;NC1                      ;2020-11-06 08:37:36;0418.318       ;2020-11-06 09:54:05;0418.318    ;650;2020-11-18
;;NC          ;NC1                      ;2020-11-06 08:37:36;0418.318       ;2020-11-06 09:54:06;0418.318    ;651;2020-11-19
;;NC          ;NC2                      ;2020-11-06 08:37:36;0418.318       ;2020-11-06 09:54:06;0418.318    ;652;2020-11-20
;;NC          ;NC3                      ;2020-11-06 08:37:36;0418.318       ;2020-11-06 09:54:06;0418.318    ;653;2020-11-21
;;NC          ;NC1                      ;2020-11-06 08:37:36;0418.318       ;2020-11-06 09:54:06;0418.318    ;654;2020-11-23
;;NC          ;NC1                      ;2020-11-06 08:37:36;0418.318       ;2020-11-06 09:54:06;0418.318    ;655;2020-11-24
;;NC          ;NC1                      ;2020-11-06 08:37:36;0418.318       ;2020-11-06 09:54:06;0418.318    ;656;2020-11-25
;;NC          ;NC1                      ;2020-11-06 08:37:36;0418.318       ;2020-11-06 09:54:06;0418.318    ;657;2020-11-26
;;NC          ;NC2                      ;2020-11-06 08:37:36;0418.318       ;2020-11-06 09:54:06;0418.318    ;658;2020-11-27
;;NC          ;NC3                      ;2020-11-06 08:37:36;0418.318       ;2020-11-06 09:54:06;0418.318    ;659;2020-11-28
;;NC          ;NC1                      ;2020-11-06 08:37:36;0418.318       ;2020-11-06 09:54:07;0418.318    ;660;2020-11-30
;;NC          ;NC1                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:30;1020.406    ;688;2020-12-02
;;NC          ;NC1                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:30;1020.406    ;689;2020-12-03
;;NC          ;NC2                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:31;1020.406    ;690;2020-12-04
;;NC          ;NC1                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:31;1020.406    ;692;2020-12-07
;;NC          ;NC1                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:31;1020.406    ;693;2020-12-08
;;NC          ;NC1                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:31;1020.406    ;694;2020-12-09
;;NC          ;NC1                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:31;1020.406    ;695;2020-12-10
;;NC          ;NC3                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:31;1020.406    ;697;2020-12-12
;;NC          ;NC1                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:31;1020.406    ;698;2020-12-14
;;NC          ;NC1                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:31;1020.406    ;699;2020-12-15
;;NC          ;NC1                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:31;1020.406    ;700;2020-12-16
;;NC          ;NC2                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:31;1020.406    ;702;2020-12-18
;;NS          ;NSA                      ;2020-12-04 13:47:22;1020.406       ;2020-12-11 09:26:15;1020.406    ;661;2020-12-01
;;NS          ;NSA                      ;2020-12-04 13:47:22;1020.406       ;2020-12-11 09:26:16;1020.406    ;662;2020-12-02
;;NS          ;NSB                      ;2020-12-04 13:47:23;1020.406       ;2020-12-11 09:26:16;1020.406    ;664;2020-12-04
;;NS          ;NSC                      ;2020-12-04 13:47:23;1020.406       ;2020-12-11 09:26:16;1020.406    ;665;2020-12-05
;;NS          ;NSA                      ;2020-12-04 13:47:23;1020.406       ;2020-12-11 09:26:16;1020.406    ;666;2020-12-07
;;NS          ;NSA                      ;2020-12-04 13:47:23;1020.406       ;2020-12-11 09:26:16;1020.406    ;667;2020-12-08
;;NS          ;NSA                      ;2020-12-04 13:47:24;1020.406       ;2020-12-11 09:26:16;1020.406    ;669;2020-12-10
;;NS          ;NSB                      ;2020-12-04 13:47:24;1020.406       ;2020-12-11 09:26:16;1020.406    ;670;2020-12-11
;;NS          ;NSC                      ;2020-12-04 13:47:24;1020.406       ;2020-12-11 09:26:17;1020.406    ;671;2020-12-12
;;NS          ;NSA                      ;2020-12-04 13:47:24;1020.406       ;2020-12-11 09:26:17;1020.406    ;672;2020-12-14
;;NS          ;NSA                      ;2020-12-04 13:47:25;1020.406       ;2020-12-11 09:26:17;1020.406    ;674;2020-12-16
;;NS          ;NSA                      ;2020-12-04 13:47:25;1020.406       ;2020-12-11 09:26:17;1020.406    ;675;2020-12-17
;;NS          ;NSB                      ;2020-12-04 13:47:26;1020.406       ;2020-12-11 09:26:17;1020.406    ;676;2020-12-18
;;NS          ;NSA                      ;2020-12-04 13:47:27;1020.406       ;2020-12-11 09:26:17;1020.406    ;678;2020-12-21
;;NS          ;NSA                      ;2020-12-04 13:47:27;1020.406       ;2020-12-11 09:26:17;1020.406    ;679;2020-12-22
;;NS          ;NSA                      ;2020-12-04 13:47:27;1020.406       ;2020-12-11 09:26:18;1020.406    ;680;2020-12-23
;;NS          ;NSA                      ;2020-12-04 13:47:28;1020.406       ;2020-12-11 09:26:18;1020.406    ;681;2020-12-24
;;NS          ;NSA                      ;2020-12-04 13:47:28;1020.406       ;2020-12-11 09:26:18;1020.406    ;683;2020-12-28
;;NS          ;NSA                      ;2020-12-04 13:47:28;1020.406       ;2020-12-11 09:26:18;1020.406    ;684;2020-12-29
;;NS          ;NSA                      ;2020-12-04 13:47:29;1020.406       ;2020-12-11 09:26:18;1020.406    ;685;2020-12-30
;;NS          ;NSA                      ;2020-12-04 13:47:29;1020.406       ;2020-12-11 09:26:18;1020.406    ;686;2020-12-31
;;NC          ;NC1                      ;2020-12-05 09:46:11;0418.318       ;2020-12-05 09:52:30;1020.406    ;687;2020-12-01
;;NC          ;NC3                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:31;1020.406    ;691;2020-12-05
;;NC          ;NC2                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:31;1020.406    ;696;2020-12-11
;;NC          ;NC1                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:31;1020.406    ;701;2020-12-17
;;NC          ;NC3                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:32;1020.406    ;703;2020-12-19
;;NC          ;NC1                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:32;1020.406    ;704;2020-12-21
;;NC          ;NC1                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:32;1020.406    ;705;2020-12-22
;;NC          ;NC1                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:32;1020.406    ;706;2020-12-23
;;NC          ;NC1                      ;2020-12-05 09:46:12;0418.318       ;2020-12-05 09:52:32;1020.406    ;707;2020-12-24
;;NC          ;NC3                      ;2020-12-05 09:46:13;0418.318       ;2020-12-05 09:52:32;1020.406    ;708;2020-12-26
;;NC          ;NC1                      ;2020-12-05 09:46:13;0418.318       ;2020-12-05 09:52:32;1020.406    ;709;2020-12-28
;;NC          ;NC1                      ;2020-12-05 09:46:13;0418.318       ;2020-12-05 09:52:32;1020.406    ;710;2020-12-29
;;NC          ;NC1                      ;2020-12-05 09:46:13;0418.318       ;2020-12-05 09:52:32;1020.406    ;711;2020-12-30
;;NC          ;NC1                      ;2020-12-05 09:46:13;0418.318       ;2020-12-05 09:52:32;1020.406    ;712;2020-12-31
;;NS          ;NSA                      ;2020-12-04 13:47:23;1020.406       ;2020-12-11 09:26:16;1020.406    ;663;2020-12-03
;;NS          ;NSA                      ;2020-12-04 13:47:25;1020.406       ;2020-12-11 09:26:17;1020.406    ;673;2020-12-15
;;NS          ;NSC                      ;2020-12-04 13:47:26;1020.406       ;2020-12-11 09:26:17;1020.406    ;677;2020-12-19
;;NS          ;NSC                      ;2020-12-04 13:47:28;1020.406       ;2020-12-11 09:26:18;1020.406    ;682;2020-12-26
;;NS          ;NSC                      ;2021-01-02 07:55:55;0418.318       ;;;713;2021-01-02
;;NS          ;NSA                      ;2021-01-02 07:55:55;0418.318       ;;;714;2021-01-04
;;NS          ;NSA                      ;2021-01-02 07:55:55;0418.318       ;;;715;2021-01-05
;;NS          ;NSA                      ;2021-01-02 07:55:55;0418.318       ;;;716;2021-01-06
;;NS          ;NSA                      ;2021-01-02 07:55:55;0418.318       ;;;717;2021-01-07
;;NS          ;NSB                      ;2021-01-02 07:55:55;0418.318       ;;;718;2021-01-08
;;NS          ;NSC                      ;2021-01-02 07:55:55;0418.318       ;;;719;2021-01-09
;;NS          ;NSA                      ;2021-01-02 07:55:55;0418.318       ;;;720;2021-01-11
;;NS          ;NSA                      ;2021-01-02 07:55:55;0418.318       ;;;721;2021-01-12
;;NS          ;NSA                      ;2021-01-02 07:55:55;0418.318       ;;;722;2021-01-13
;;NS          ;NSA                      ;2021-01-02 07:55:55;0418.318       ;;;723;2021-01-14
;;NS          ;NSB                      ;2021-01-02 07:55:55;0418.318       ;;;724;2021-01-15
;;NS          ;NSC                      ;2021-01-02 07:55:55;0418.318       ;;;725;2021-01-16
;;NS          ;NSA                      ;2021-01-02 07:55:55;0418.318       ;;;726;2021-01-18
;;NS          ;NSA                      ;2021-01-02 07:55:55;0418.318       ;;;727;2021-01-19
;;NS          ;NSA                      ;2021-01-02 07:55:55;0418.318       ;;;728;2021-01-20
;;NS          ;NSA                      ;2021-01-02 07:55:55;0418.318       ;;;729;2021-01-21
;;NS          ;NSB                      ;2021-01-02 07:55:55;0418.318       ;;;730;2021-01-22
;;NS          ;NSC                      ;2021-01-02 07:55:55;0418.318       ;;;731;2021-01-23
;;NS          ;NSA                      ;2021-01-02 07:55:55;0418.318       ;;;732;2021-01-25
;;NS          ;NSA                      ;2021-01-02 07:55:55;0418.318       ;;;733;2021-01-26
;;NS          ;NSA                      ;2021-01-02 07:55:55;0418.318       ;;;734;2021-01-27
;;NS          ;NSA                      ;2021-01-02 07:55:55;0418.318       ;;;735;2021-01-28
;;NS          ;NSB                      ;2021-01-02 07:55:55;0418.318       ;;;736;2021-01-29
;;NS          ;NSC                      ;2021-01-02 07:55:55;0418.318       ;;;737;2021-01-30
;;NC          ;NC3                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:53;0418.318    ;738;2021-01-02
;;NC          ;NC1                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:53;0418.318    ;739;2021-01-04
;;NC          ;NC1                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:53;0418.318    ;740;2021-01-05
;;NC          ;NC1                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:53;0418.318    ;741;2021-01-06
;;NC          ;NC1                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:53;0418.318    ;742;2021-01-07
;;NC          ;NC2                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:54;0418.318    ;743;2021-01-08
;;NC          ;NC3                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:54;0418.318    ;744;2021-01-09
;;NC          ;NC1                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:54;0418.318    ;745;2021-01-11
;;NC          ;NC1                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:54;0418.318    ;747;2021-01-13
;;NC          ;NC1                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:54;0418.318    ;748;2021-01-14
;;NC          ;NC2                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:54;0418.318    ;749;2021-01-15
;;NC          ;NC3                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:54;0418.318    ;750;2021-01-16
;;NC          ;NC1                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:54;0418.318    ;752;2021-01-19
;;NC          ;NC1                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:54;0418.318    ;753;2021-01-20
;;NC          ;NC1                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:55;0418.318    ;754;2021-01-21
;;NC          ;NC2                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:55;0418.318    ;755;2021-01-22
;;NC          ;NC1                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:55;0418.318    ;757;2021-01-25
;;NC          ;NC1                      ;2021-01-02 08:44:38;0418.318       ;2021-01-02 08:45:55;0418.318    ;758;2021-01-26
;;NC          ;NC1                      ;2021-01-02 08:44:38;0418.318       ;2021-01-02 08:45:55;0418.318    ;759;2021-01-27
;;NC          ;NC1                      ;2021-01-02 08:44:38;0418.318       ;2021-01-02 08:45:55;0418.318    ;760;2021-01-28
;;NC          ;NC3                      ;2021-01-02 08:44:38;0418.318       ;2021-01-02 08:45:55;0418.318    ;762;2021-01-30
;;NC          ;NC1                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:54;0418.318    ;746;2021-01-12
;;NC          ;NC1                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:54;0418.318    ;751;2021-01-18
;;NC          ;NC3                      ;2021-01-02 08:44:37;0418.318       ;2021-01-02 08:45:55;0418.318    ;756;2021-01-23
;;NC          ;NC2                      ;2021-01-02 08:44:38;0418.318       ;2021-01-02 08:45:55;0418.318    ;761;2021-01-29
;;NS          ;NSA                      ;2021-02-05 10:01:17;0418.318       ;;;763;2021-02-01
;;NS          ;NSA                      ;2021-02-05 10:01:17;0418.318       ;;;764;2021-02-02
;;NS          ;NSA                      ;2021-02-05 10:01:17;0418.318       ;;;765;2021-02-03
;;NS          ;NSA                      ;2021-02-05 10:01:17;0418.318       ;;;766;2021-02-04
;;NS          ;NSB                      ;2021-02-05 10:01:17;0418.318       ;;;767;2021-02-05
;;NS          ;NSC                      ;2021-02-05 10:01:17;0418.318       ;;;768;2021-02-06
;;NS          ;NSA                      ;2021-02-05 10:01:17;0418.318       ;;;769;2021-02-08
;;NS          ;NSA                      ;2021-02-05 10:01:17;0418.318       ;;;770;2021-02-09
;;NS          ;NSA                      ;2021-02-05 10:01:17;0418.318       ;;;771;2021-02-10
;;NS          ;NSA                      ;2021-02-05 10:01:17;0418.318       ;;;772;2021-02-11
;;NS          ;NSC                      ;2021-02-05 10:01:17;0418.318       ;;;773;2021-02-13
;;NS          ;NSA                      ;2021-02-05 10:01:17;0418.318       ;;;774;2021-02-15
;;NS          ;NSA                      ;2021-02-05 10:01:17;0418.318       ;;;775;2021-02-16
;;NS          ;NSA                      ;2021-02-05 10:01:17;0418.318       ;;;776;2021-02-17
;;NS          ;NSA                      ;2021-02-05 10:01:17;0418.318       ;;;777;2021-02-18
;;NS          ;NSB                      ;2021-02-05 10:01:17;0418.318       ;;;778;2021-02-19
;;NS          ;NSC                      ;2021-02-05 10:01:17;0418.318       ;;;779;2021-02-20
;;NS          ;NSA                      ;2021-02-05 10:01:17;0418.318       ;;;780;2021-02-22
;;NS          ;NSA                      ;2021-02-05 10:01:17;0418.318       ;;;781;2021-02-23
;;NS          ;NSA                      ;2021-02-05 10:01:17;0418.318       ;;;782;2021-02-24
;;NS          ;NSA                      ;2021-02-05 10:01:17;0418.318       ;;;783;2021-02-25
;;NS          ;NSB                      ;2021-02-05 10:01:17;0418.318       ;;;784;2021-02-26
;;NS          ;NSC                      ;2021-02-05 10:01:18;0418.318       ;;;785;2021-02-27
;;NC          ;NC1                      ;2021-02-05 13:31:06;0418.318       ;;;786;2021-02-01
;;NC          ;NC1                      ;2021-02-05 13:31:06;0418.318       ;;;787;2021-02-02
;;NC          ;NC1                      ;2021-02-05 13:31:06;0418.318       ;;;788;2021-02-03
;;NC          ;NC1                      ;2021-02-05 13:31:07;0418.318       ;;;789;2021-02-04
;;NC          ;NC2                      ;2021-02-05 13:31:07;0418.318       ;;;790;2021-02-05
;;NC          ;NC3                      ;2021-02-05 13:31:07;0418.318       ;;;791;2021-02-06
;;NC          ;NC1                      ;2021-02-05 13:31:07;0418.318       ;;;792;2021-02-08
;;NC          ;NC1                      ;2021-02-05 13:31:07;0418.318       ;;;793;2021-02-09
;;NC          ;NC1                      ;2021-02-05 13:31:07;0418.318       ;;;794;2021-02-10
;;NC          ;NC1                      ;2021-02-05 13:31:07;0418.318       ;;;795;2021-02-11
;;NC          ;NC3                      ;2021-02-05 13:31:07;0418.318       ;;;796;2021-02-13
;;NC          ;NC1                      ;2021-02-05 13:31:07;0418.318       ;;;797;2021-02-15
;;NC          ;NC1                      ;2021-02-05 13:31:07;0418.318       ;;;798;2021-02-16
;;NC          ;NC1                      ;2021-02-05 13:31:07;0418.318       ;;;799;2021-02-17
;;NC          ;NC1                      ;2021-02-05 13:31:07;0418.318       ;;;800;2021-02-18
